GREAT MO,大將風魔,A016,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A016&Option=1#htop
GREAT PINS,大將風鑽,A058,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A058&Option=1#htop
GREAT SKY,大將風雲,N426,043,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=N426&Option=1#htop
GREAT SPEED,大將風速,S251,015,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S251&Option=1#htop
GREAT TOPLIGHT,騏名燈,T031,043,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T031&Option=1#htop
GREAT TREASURE,佳運來,T380,049,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T380&Option=1#htop
GREAT WISDOM,有智慧,V084,042,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V084&Option=1#htop
GREEN CARD,綠勇士,V126,077,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V126&Option=1#htop
GREEN DISPATCH,綠色勁駒,V184,078,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V184&Option=1#htop
GREEN ENERGY,環保動力,A095,071,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A095&Option=1#htop
GREENERY FORTUNE,綠茵福將,T332,040,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T332&Option=1#htop
HAIR TRIGGER,多紅利,A215,080,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A215&Option=1#htop
HALL OF FAME,架勢堂,V309,050,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V309&Option=1#htop
HAMMER KING,迫擊炮,V034,084,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V034&Option=1#htop
HANG'S DECISION,恆駿寶駒,T262,081,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T262&Option=1#htop
HAPPILABABY,歡樂盈盈,T315,088,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T315&Option=1#htop
HAPPY AGILITY,奮鬥雄心,T184,076,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T184&Option=1#htop
HAPPY AND HEALTHY,開心健康,T056,050,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T056&Option=1#htop
HAPPY BAO BEI,中華寶貝,S172,074,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S172&Option=1#htop
HAPPY BEAUTY,開心美麗,V375,039,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V375&Option=1#htop
HAPPY CENTURY,快樂世紀,T042,027,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T042&Option=1#htop
HAPPY CHEERS,豪勝,V297,066,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V297&Option=1#htop
HAPPY CHOICE,好喜歡,A175,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A175&Option=1#htop
HAPPY CONTENDER,康樂神駒,T363,069,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T363&Option=1#htop
HAPPY COOPERATION,合作愉快,T392,063,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T392&Option=1#htop
HAPPY FIERY DRAGON,快樂火龍,V108,037,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V108&Option=1#htop
HAPPY FRIENDSHIP,友歡笑,S074,031,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S074&Option=1#htop
HAPPY GAINS,樂有盈,V252,036,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V252&Option=1#htop
HAPPY HAPPY STAR,笑春風,A011,062,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A011&Option=1#htop
HAPPY JOURNEY,開心旅程,S299,058,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S299&Option=1#htop
HAPPY LIFE,快樂生活,V134,067,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V134&Option=1#htop
HAPPY METEOR,花月流星,T171,080,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T171&Option=1#htop
HAPPY OUT THERE,戥您開心,A255,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A255&Option=1#htop
HAPPY PLACE,高利多,S380,084,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S380&Option=1#htop
HAPPY PRINCE,開心大少,A278,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A278&Option=1#htop
HAPPY ROCKY,其樂無窮,S147,067,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S147&Option=1#htop
HAPPY SEA DRAGON,快樂海龍,A078,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A078&Option=1#htop
HAPPY SOUND,永常喜,V107,040,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V107&Option=1#htop
HAPPY SPIRIT,開心駿馬,V008,086,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V008&Option=1#htop
HAPPY SURVEYS,有心人,T248,083,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T248&Option=1#htop
HAR HAR CHARMING,哈哈其妙,S440,029,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S440&Option=1#htop
HAR HAR HEART,歡喜心,A224,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A224&Option=1#htop
HARBOUR ALERT,香江穩勝,T254,068,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T254&Option=1#htop
HARBOUR MASTER,活力歡騰,S145,108,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S145&Option=1#htop
HARBOUR NOVA,香江新星,T432,061,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T432&Option=1#htop
HARD BALL GET,揮闖,P373,060,-2,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P373&Option=1#htop
HARRIER JET,騰龍超影,T372,081,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T372&Option=1#htop
HASTILY FEET,急急腳,T259,038,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T259&Option=1#htop
HAY GO LUCKY,喜盈豐,T023,040,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T023&Option=1#htop
HAY RUN,喜盈運,V337,073,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V337&Option=1#htop
HAYMAKER,喜盈盈,T054,040,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T054&Option=1#htop
HEALTHY JOYFUL,健康歡笑,S358,083,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S358&Option=1#htop
HEALTHY LUCK,叫關健康,A064,063,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A064&Option=1#htop
HEARTS KEEPER,頌友,N360,058,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=N360&Option=1#htop
HEHA BOY,嘻嘻哈哈,A232,072,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A232&Option=1#htop
HELENE CHARISMA,喜蓮彩星,A129,097,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A129&Option=1#htop
HELENE HAPPY STAR,喜蓮歡星,T104,113,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T104&Option=1#htop
HELENE PARAGON,喜蓮獎星,V167,127,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V167&Option=1#htop
HELENE SUPER STAR,喜蓮巨星,S152,090,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S152&Option=1#htop
HELEN'S CHOICE,執子之手,P185,043,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P185&Option=1#htop
HELLA HEDGE,精算率然,P355,076,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P355&Option=1#htop
HELLO KIMBERLEY,金巴裡好,P205,037,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P205&Option=1#htop
HERO LOOK,軍勇戰神,V053,070,-1,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V053&Option=1#htop
HEROIC GURU,勇駒,S260,085,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S260&Option=1#htop
HIGH AND MIGHTY,日威夜威,S362,071,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S362&Option=1#htop
HIGH ENERGY,得德仔,A068,057,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A068&Option=1#htop
HIGH FIVE,開心神駒,T200,085,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T200&Option=1#htop
HIGH SPEED METRO,精彩時機,P293,030,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P293&Option=1#htop
HIGH SPIRIT,高時運,A138,082,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A138&Option=1#htop
HIGH VOLATILITY,勁有波幅,V081,066,+5,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V081&Option=1#htop
HIGHLAND DRAGON,高山威龍,N265,029,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=N265&Option=1#htop
HINYUEN SWIFTNESS,軒轅齊飛,V250,074,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V250&Option=1#htop
HIT A HOME RUN,津津樂道,N248,038,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=N248&Option=1#htop
HIT THE BID,心花怒放,P214,085,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P214&Option=1#htop
HO HO FEEL,可愛寶,T029,065,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T029&Option=1#htop
HO HO HORSE,好好佳駒,A203,070,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A203&Option=1#htop
HOLY UNICORN,幸運神駒,V179,037,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V179&Option=1#htop
HOME RUN,財寶家駒,V101,068,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V101&Option=1#htop
HONEST HORSE,真心意,S428,056,-2,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S428&Option=1#htop
HONG KONG CAPTAIN,十分醒目,V056,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V056&Option=1#htop
HORSE OF FORTUNE,馬上發財,T118,111,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T118&Option=1#htop
HORSE SUPREMO,大把籌碼,S055,047,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S055&Option=1#htop
HOT HOT PEPPER,辣辣椒,V026,051,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V026&Option=1#htop
HOUSE OF FUN,喜悅繽紛,V092,089,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V092&Option=1#htop
HOUSE OF LUCK,運財之星,S127,049,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S127&Option=1#htop
HURRICANE HUNTER,暴風俠,A123,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A123&Option=1#htop
HURRICANE KID,勁風,T285,041,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T285&Option=1#htop
IDYLLIC WIND,有情風,N139,035,-2,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=N139&Option=1#htop
I'M A WITNESS,星光大師,T405,069,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T405&Option=1#htop
I'M THE WON FOR U,情意相投,T364,055,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T364&Option=1#htop
IMPERIAL CONCORDE,威勢之寶,P425,050,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P425&Option=1#htop
IMPERIAL GALLANTRY,勇冠王,T028,061,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T028&Option=1#htop
IMPERIAL SEAL,綽綽有餘,T223,055,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T223&Option=1#htop
INDIGENOUS STAR,新界之星,A081,048,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A081&Option=1#htop
INDIGENOUS UNION,原居盟友,A133,070,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A133&Option=1#htop
INDUSTRIALIST WAY,實業風采,S023,063,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S023&Option=1#htop
INFINITY ENDEAVOUR,勇闖者,A030,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A030&Option=1#htop
INTELLECTUAL GLIDE,智能,S124,016,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S124&Option=1#htop
INTREPIC,威力名城,A139,069,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A139&Option=1#htop
INVENTOR,發明小子,T379,081,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T379&Option=1#htop
INVINCIBLE DRAGON,無敵飛龍,V166,108,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V166&Option=1#htop
INVINCIBLE FRESH,最新鮮,T190,069,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T190&Option=1#htop
INVISIBLE,金武士,T418,039,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T418&Option=1#htop
IRON BOY,肥仔,V071,074,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V071&Option=1#htop
ISHVARA,觀自在,S015,079,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S015&Option=1#htop
ISLAND FLYER,鼓浪飛星,S423,021,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S423&Option=1#htop
ISTANBUL BEY,傲行者,A111,065,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A111&Option=1#htop
IVICTORY,天下為攻,A257,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A257&Option=1#htop
JADE FORTUNE,翡翠福星,V020,068,+2,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V020&Option=1#htop
JADE THEATRE,翡翠劇院,A040,073,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A040&Option=1#htop
JE PENSE,智有心得,V354,050,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V354&Option=1#htop
JETWINGS,傑飛,T124,095,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T124&Option=1#htop
JIMSON THE FAMOUS,漸信名駒,T253,037,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T253&Option=1#htop
JING JING WIN,京京千里,V328,077,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V328&Option=1#htop
JOLLY AMBER,飛雲寶,V392,046,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V392&Option=1#htop
JOLLY BANNER,旌暉,V077,101,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V077&Option=1#htop
JOLLY BOUNTIFUL,常豐裕,A266,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A266&Option=1#htop
JOLLY CONVERGENCE,大聚會,V293,080,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V293&Option=1#htop
JOLLY GAINS,喜歡盈,A276,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A276&Option=1#htop
JOLLY GENE,非常堅,T146,067,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T146&Option=1#htop
JOLLY JOLLY,再開心,T087,085,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T087&Option=1#htop
JOY AND MIGHTY,時尚精英,A126,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A126&Option=1#htop
JOY PLUS FUN,時尚風格,V163,036,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V163&Option=1#htop
JOYFUL FOREVER,樂也悠悠,A151,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A151&Option=1#htop
JOYFUL MOMENTS,歡樂一生,T134,072,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T134&Option=1#htop
JOYFUL PARK,幸福一生,S382,064,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S382&Option=1#htop
JOYFUL TRINITY,壯思飛,V110,124,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V110&Option=1#htop
JUMBO HAPPINESS,同進,V315,067,+9,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V315&Option=1#htop
JUMBO LUCK,真好彩,V068,059,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V068&Option=1#htop
JUNGLE KING,森林之王,A298,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A298&Option=1#htop
JUNZI,君子精神,V274,055,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V274&Option=1#htop
KA YING KID,嘉應小子,P189,059,-2,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P189&Option=1#htop
KEEN VENTURE,勝利導航,A024,083,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A024&Option=1#htop
KEEP MOVING,積極皇,A124,059,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A124&Option=1#htop
KEY WITNESS,英勇大師,S212,091,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S212&Option=1#htop
KIM GLORY,金威利,S087,035,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S087&Option=1#htop
KING BOUNTIFUL,勁豐裕,T105,049,-2,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T105&Option=1#htop
KING GENKI,勁精神,V181,081,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V181&Option=1#htop
KING MORTAR,砂漿邦,A097,072,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A097&Option=1#htop
KING OF MONGOLIA,精壯神駿,S414,064,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S414&Option=1#htop
KING OF SMARTS,牛魔王,S176,017,-2,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S176&Option=1#htop
KING WINSA,皇帝誥令,T274,040,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T274&Option=1#htop
KING'S DAGGER,出奇制勝,T276,042,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T276&Option=1#htop
KING'S MAN,王者再現,V156,058,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V156&Option=1#htop
KING'S STEED,勁駿皇駒,S051,027,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S051&Option=1#htop
KINGSFIELD,勇霸神駒,T403,069,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T403&Option=1#htop
KIRAM,奇真,T093,062,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T093&Option=1#htop
KIROV,歡悅星,S277,049,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S277&Option=1#htop
KIWI SUNRISE,奇異晨曦,A077,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A077&Option=1#htop
KWAICHUNG BROTHERS,葵涌老友,A012,042,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A012&Option=1#htop
KYRUS BOWSER,家樂駿駒,A246,080,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A246&Option=1#htop
LAMAROSA,提款機,V093,074,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V093&Option=1#htop
LAND GRANT,鋒芒畢露,V131,077,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V131&Option=1#htop
LANG TAI SING,靚猴王,S280,069,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S280&Option=1#htop
LAUGH OUT LOUD,大笑大少,P297,051,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P297&Option=1#htop
LAUGHING LORD,哈哈笑,T071,030,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T071&Option=1#htop
LE PANACHE,乘勝追擊,V369,059,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V369&Option=1#htop
LE PEGASE,飛壹般,T280,014,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T280&Option=1#htop
LEADING HORSE,領驫,T322,065,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T322&Option=1#htop
LEAN AMBASSADOR,精益大使,A250,085,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A250&Option=1#htop
LEAN JOURNEY,精益旅程,S389,031,-1,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S389&Option=1#htop
LEISURED FEET,印印腳,A277,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A277&Option=1#htop
LEOWL,栗馳駒,S295,051,-3,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S295&Option=1#htop
LET US FIGHT,共拼天下,V351,070,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V351&Option=1#htop
LET US WIN,共創更好,V381,081,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V381&Option=1#htop
LET'S TAKE IT EASY,放眼量,A140,070,-2,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A140&Option=1#htop
LETSGOFREE,自由飛翔,T292,040,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T292&Option=1#htop
LIGHTNING AND GOLD,神電金剛,P354,036,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P354&Option=1#htop
LIGHTNING MISSILE,雷霆導彈,A281,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A281&Option=1#htop
LIMITLESS,赤兔寶駒,A115,095,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A115&Option=1#htop
LINE SEEKER,活力小駒,S269,097,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S269&Option=1#htop
LITTERATEUR,文藝學家,V183,066,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V183&Option=1#htop
LITTLE DRAGON,小龍兒,S264,084,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S264&Option=1#htop
LITTLE FANTASY,小奇妙,T298,058,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T298&Option=1#htop
LITTLE GIANT,小巨人,V342,074,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V342&Option=1#htop
LITTLE ISLAND,小島怡情,T390,072,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T390&Option=1#htop
LOADED,好有米,A195,073,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A195&Option=1#htop
LONDON CITY,旅英駿爵,T080,046,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T080&Option=1#htop
LONDON MASTER,旅英公爵,T345,047,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T345&Option=1#htop
LOOK ERAS,阿凡達,V123,065,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V123&Option=1#htop
LOTUS BREEZE,麯院風荷,T112,071,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T112&Option=1#htop
LOTUS STRIKES BACK,蓮花巨星,T145,070,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T145&Option=1#htop
LOVE CHUNGHWA,中華壹號,T207,048,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T207&Option=1#htop
LOYAL CRAFTSMAN,頌義,S354,021,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S354&Option=1#htop
LUCKY BUBBLES,幸運如意,T211,128,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T211&Option=1#htop
LUCKY DAY,幸運日,S014,073,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S014&Option=1#htop
LUCKY DOLLAR,幸運美金,A021,071,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A021&Option=1#htop
LUCKY DOUBLE EIGHT,天合,P212,074,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P212&Option=1#htop
LUCKY EVER,幸運年年,T293,095,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T293&Option=1#htop
LUCKY FRIENDS,行運友,V155,019,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V155&Option=1#htop
LUCKY GIRL,小米周,T355,092,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T355&Option=1#htop
LUCKY GUY,老友威威,T349,066,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T349&Option=1#htop
LUCKY KINGDOM,幸運馬王,V420,048,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V420&Option=1#htop
LUCKY PLACE,幸運坊,T004,027,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T004&Option=1#htop
LUCKY POWER,幸運神威,V284,053,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V284&Option=1#htop
LUCKY SEBRING,幸運贏贏,V091,016,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V091&Option=1#htop
LUCKY SEVEN STARS,幸運七星,V263,049,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V263&Option=1#htop
LUCKY TIME,幸運時代,A045,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A045&Option=1#htop
LUCKY WAN FENG,晚風,A072,080,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A072&Option=1#htop
LUCKY YEAR,永旺年年,T245,109,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T245&Option=1#htop
LUCOBLU,盧吉寶,V073,069,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V073&Option=1#htop
LUNAR ZEPHYR,霽月高風,V385,048,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V385&Option=1#htop
LYRIC ACE,歡喜,S047,049,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S047&Option=1#htop
M REBORN,錢途再現,A046,047,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A046&Option=1#htop
MAGIC AGILITY,大地威龍,A233,070,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A233&Option=1#htop
MAGIC LEGEND,駿皇綵,A170,099,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A170&Option=1#htop
MAGIC POWER,添法寶,A236,080,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A236&Option=1#htop
MAGICAL BEAUTY,變出美麗,T342,079,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T342&Option=1#htop
MAGICAL CHAMPION,萬里雄風,A106,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A106&Option=1#htop
MAGNETISM,情趣,V114,063,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V114&Option=1#htop
MALAYAN PEARL,馬來之珍,N416,033,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=N416&Option=1#htop
MALMSTEEN,嘉福,V059,078,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V059&Option=1#htop
MAMBO ROCK,鎏金驃,V050,073,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V050&Option=1#htop
MANFUL STAR,航天勇將,V010,044,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V010&Option=1#htop
MANHATTAN STRIKER,永恆光輝,V141,027,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V141&Option=1#htop
MARQULA,駿王,V423,072,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V423&Option=1#htop
